0.69 -4.49867 1.12154e-05 0.222576 0.0279094 0.00194261 0 0.739232 1.14269e-11 1.54645e-121 1 1 2.50704e-15 1 9.2651e-05 4.2115e-06 0.999982 0.876986 0.00664509 
0.7 -4.49865 1.18039e-05 0.242281 0.0303322 0.00194035 0 0.749945 4.14196e-12 1.10109e-124 1 1 1.24101e-15 1 9.21034e-05 4.38929e-06 0.999983 0.866098 0.00722195 
0.71 -4.49863 1.24427e-05 0.262779 0.03296 0.00193868 0 0.760657 1.48102e-12 7.28224e-128 1 1 6.08311e-16 1 9.15631e-05 4.5741e-06 0.999984 0.854771 0.00784762 
0.72 -4.49861 1.31362e-05 0.283987 0.0357999 0.0019376 0 0.77137 5.22406e-13 4.47659e-131 1 1 2.95278e-16 1 9.103e-05 4.76619e-06 0.999984 0.843052 0.00852378 
0.73 -4.49859 1.38888e-05 0.305812 0.038858 0.00193713 0 0.782083 1.81786e-13 2.55954e-134 1 1 1.41939e-16 1 9.05039e-05 4.96582e-06 0.999985 0.830992 0.0092519 
0.74 -4.49857 1.47049e-05 0.328156 0.0421395 0.00193728 0 0.792795 6.24073e-14 1.36205e-137 1 1 6.75702e-17 1 8.99848e-05 5.17328e-06 0.999986 0.818646 0.0100332 
0.75 -4.49855 1.55893e-05 0.350913 0.0456487 0.00193806 0 0.803508 2.11371e-14 6.75029e-141 1 1 3.18569e-17 1 8.94726e-05 5.38885e-06 0.999986 0.806071 0.0108687 
0.76 -4.49853 1.65468e-05 0.373974 0.0493884 0.00193947 0 0.81422 7.06323e-15 3.1177e-144 1 1 1.48752e-17 1 8.8967e-05 5.61281e-06 0.999987 0.793328 0.0117591 
0.77 -4.49852 1.75823e-05 0.397231 0.0533607 0.00194151 0 0.824933 2.32877e-15 1.34278e-147 1 1 6.8793e-18 1 8.84681e-05 5.84548e-06 0.999988 0.780477 0.0127049 
0.78 -4.4985 1.87009e-05 0.420577 0.0575665 0.00194418 0 0.835645 7.57577e-16 5.39648e-151 1 1 3.15111e-18 1 8.79757e-05 6.08716e-06 0.999988 0.767576 0.0137063 
0.79 -4.49848 1.99076e-05 0.443906 0.0620056 0.00194748 0 0.846358 2.43175e-16 2.025e-154 1 1 1.42967e-18 1 8.74896e-05 6.33818e-06 0.999989 0.754685 0.0147632 
0.8 -4.49846 2.12078e-05 0.46712 0.0666768 0.0019514 0 0.85707 7.70228e-17 7.09932e-158 1 1 6.425e-19 1 8.70099e-05 6.59887e-06 0.999989 0.741857 0.0158754 
0.81 -4.49844 2.26066e-05 0.490126 0.071578 0.00195593 0 0.867783 2.40735e-17 2.32679e-161 1 1 2.86016e-19 1 8.65363e-05 6.86958e-06 0.99999 0.729145 0.0170424 
0.82 -4.49842 2.41094e-05 0.512837 0.0767064 0.00196106 0 0.878495 7.42497e-18 7.1336e-165 1 1 1.26125e-19 1 8.60689e-05 7.15067e-06 0.99999 0.716595 0.0182634 
0.83 -4.4984 2.57215e-05 0.535177 0.0820582 0.00196677 0 0.889208 2.25995e-18 2.04709e-168 1 1 5.50957e-20 1 8.56075e-05 7.44249e-06 0.999991 0.70425 0.0195377 
0.84 -4.49838 2.74482e-05 0.557077 0.0876289 0.00197305 0 0.89992 6.78839e-19 5.50177e-172 1 1 2.38427e-20 1 8.51519e-05 7.74544e-06 0.999991 0.692148 0.020864 
0.85 -4.49836 2.9295e-05 0.578478 0.0934137 0.00197989 0 0.910632 2.01239e-19 1.38568e-175 1 1 1.02218e-20 1 8.47022e-05 8.0599e-06 0.999991 0.680323 0.0222414 
0.86 -4.49834 3.12673e-05 0.599327 0.099407 0.00198726 0 0.921345 5.88772e-20 3.27249e-179 1 1 4.3416e-21 1 8.42581e-05 8.38628e-06 0.999992 0.668802 0.0236683 
0.87 -4.49832 3.33703e-05 0.619583 0.105603 0.00199514 0 0.932057 1.70015e-20 7.25099e-183 1 1 1.82698e-21 1 8.38198e-05 8.72499e-06 0.999992 0.657609 0.0251435 
0.88 -4.4983 3.56094e-05 0.639209 0.111995 0.00200352 0 0.942769 4.84561e-21 1.50825e-186 1 1 7.61713e-22 1 8.33869e-05 9.07646e-06 0.999993 0.646764 0.0266655 
0.89 -4.49828 3.799e-05 0.658179 0.118577 0.00201238 0 0.953482 1.36314e-21 2.94686e-190 1 1 3.14658e-22 1 8.29595e-05 9.44115e-06 0.999993 0.636281 0.0282325 
0.9 -4.49826 4.05174e-05 0.676472 0.125341 0.00202169 0 0.964194 3.78514e-22 5.41125e-194 1 1 1.28792e-22 1 8.25375e-05 9.8195e-06 0.999993 0.626173 0.0298432 
0.91 -4.49824 4.31968e-05 0.694072 0.132282 0.00203143 0 0.974906 1.03749e-22 9.34405e-198 1 1 5.2234e-23 1 8.21207e-05 1.0212e-05 0.999993 0.616447 0.0314957 
0.92 -4.49822 4.60334e-05 0.71097 0.139392 0.00204158 0 0.985618 2.8071e-23 1.51815e-201 1 1 2.09917e-23 1 8.17092e-05 1.06191e-05 0.999994 0.60711 0.0331885 
0.93 -4.4982 4.90323e-05 0.72716 0.146663 0.00205212 0 0.99633 7.49759e-24 2.32207e-205 1 1 8.3596e-24 1 8.13027e-05 1.10414e-05 0.999994 0.598163 0.0349199 
0.94 -4.49818 5.21987e-05 0.742642 0.15409 0.00206303 0 1.00704 1.97691e-24 3.34547e-209 1 1 3.29897e-24 1 8.09013e-05 1.14793e-05 0.999994 0.589608 0.0366881 
0.95 -4.49816 5.55375e-05 0.757417 0.161664 0.00207429 0 1.01775 5.146e-25 4.5425e-213 1 1 1.29015e-24 1 8.05049e-05 1.19334e-05 0.999994 0.581444 0.0384914 
0.96 -4.49814 5.90536e-05 0.77149 0.169379 0.00208587 0 1.02847 1.32246e-25 5.81598e-217 1 1 5.00017e-25 1 8.01134e-05 1.24042e-05 0.999995 0.573667 0.0403283 
0.97 -4.49812 6.2752e-05 0.784869 0.177228 0.00209776 0 1.03918 3.35533e-26 7.02544e-221 1 1 1.92054e-25 1 7.97267e-05 1.28923e-05 0.999995 0.566274 0.042197 
0.98 -4.4981 6.66374e-05 0.797562 0.185203 0.00210992 0 1.04989 8.40517e-27 8.0108e-225 1 1 7.31092e-26 1 7.93447e-05 1.33984e-05 0.999995 0.55926 0.044096 
0.99 -4.49808 7.07144e-05 0.809579 0.193299 0.00212236 0 1.0606 2.07887e-27 8.62696e-229 1 1 2.7583e-26 1 7.89674e-05 1.39229e-05 0.999995 0.55262 0.0460236 
1 -4.49805 7.49876e-05 0.820931 0.201508 0.00213503 0 1.07131 5.07684e-28 8.77899e-233 1 1 1.03144e-26 1 7.85947e-05 1.44665e-05 0.999995 0.546346 0.0479782 
1.01 -4.49803 7.94614e-05 0.831632 0.209825 0.00214792 0 1.08203 1.22421e-28 8.44617e-237 1 1 3.82294e-27 1 7.82265e-05 1.50299e-05 0.999995 0.540433 0.0499582 
