50.7 0.992045 0.551459 0.0383069 0.99865 1 1 0.283998 0.999988 0.993765 0.949785 0.00098738 0
50.71 0.992044 0.551357 0.0382834 0.998649 1 1 0.283993 0.999988 0.994199 0.946021 0.000987457 0
50.72 0.992044 0.551257 0.0382606 0.998649 1 1 0.283988 0.999988 0.994602 0.942012 0.000987569 0
50.73 0.992044 0.551159 0.0382387 0.998648 1 1 0.283983 0.999988 0.994977 0.937747 0.000987715 0
50.74 0.992044 0.551063 0.0382176 0.998648 1 1 0.283978 0.999988 0.995324 0.933216 0.000987898 0
50.75 0.992043 0.550969 0.0381973 0.998647 1 1 0.283972 0.999988 0.995647 0.928409 0.000988118 0
50.76 0.992043 0.550876 0.0381779 0.998647 1 1 0.283966 0.999988 0.995947 0.923317 0.000988376 0
50.77 0.992043 0.550786 0.0381592 0.998647 1 1 0.28396 0.999988 0.996225 0.91793 0.000988673 0
50.78 0.992042 0.550699 0.0381414 0.998646 1 1 0.283953 0.999988 0.996483 0.912241 0.000989012 0
50.79 0.992042 0.550613 0.0381244 0.998646 1 1 0.283947 0.999988 0.996722 0.906243 0.000989393 0
50.8 0.992042 0.550529 0.0381083 0.998646 1 1 0.28394 0.999988 0.996944 0.899929 0.000989819 0
50.81 0.992042 0.550448 0.0380929 0.998645 1 1 0.283933 0.999988 0.997151 0.893294 0.000990291 0
50.82 0.992041 0.550369 0.0380785 0.998645 1 1 0.283926 0.999988 0.997342 0.886335 0.000990811 0
50.83 0.992041 0.550292 0.0380648 0.998645 1 1 0.283919 0.999988 0.99752 0.879049 0.000991382 0
50.84 0.992041 0.550218 0.038052 0.998644 1 1 0.283911 0.999988 0.997685 0.871434 0.000992005 0
50.85 0.99204 0.550146 0.0380401 0.998644 1 1 0.283903 0.999988 0.997838 0.863493 0.000992683 0
50.86 0.99204 0.550077 0.0380291 0.998644 1 1 0.283895 0.999988 0.99798 0.855227 0.000993419 0
50.87 0.99204 0.55001 0.0380189 0.998644 1 1 0.283887 0.999988 0.998112 0.84664 0.000994214 0
50.88 0.992039 0.549946 0.0380096 0.998643 1 1 0.283879 0.999988 0.998235 0.837739 0.000995071 0
50.89 0.992039 0.549884 0.0380013 0.998643 1 1 0.283871 0.999988 0.998349 0.828531 0.000995994 0
50.9 0.992039 0.549825 0.0379938 0.998643 1 1 0.283863 0.999988 0.998455 0.819026 0.000996984 0
50.91 0.992038 0.549769 0.0379873 0.998643 1 1 0.283854 0.999988 0.998553 0.809236 0.000998044 0
50.92 0.992038 0.549716 0.0379817 0.998643 1 1 0.283845 0.999988 0.998644 0.799174 0.000999178 0
50.93 0.992038 0.549666 0.0379772 0.998642 1 1 0.283836 0.999988 0.998729 0.788855 0.00100039 0
50.94 0.992038 0.549619 0.0379736 0.998642 1 1 0.283828 0.999988 0.998808 0.778297 0.00100167 0
50.95 0.992037 0.549575 0.037971 0.998642 1 1 0.283818 0.999988 0.998882 0.767516 0.00100304 0
50.96 0.992037 0.549534 0.0379694 0.998642 1 1 0.283809 0.999988 0.99895 0.756534 0.00100449 0
50.97 0.992037 0.549496 0.0379689 0.998642 1 1 0.2838 0.999988 0.999013 0.74537 0.00100603 0
50.98 0.992036 0.549462 0.0379694 0.998642 1 1 0.283791 0.999988 0.999073 0.734048 0.00100766 0
50.99 0.992036 0.549431 0.037971 0.998642 1 1 0.283781 0.999988 0.999128 0.722588 0.00100937 0
51 0.992036 0.549404 0.0379737 0.998642 1 1 0.283772 0.999988 0.999179 0.711016 0.00101118 0
51.01 0.992035 0.54938 0.0379776 0.998642 1 1 0.283762 0.999988 0.999227 0.699354 0.00101308 0
51.02 0.992035 0.54936 0.0379826 0.998642 1 1 0.283753 0.999988 0.999271 0.687626 0.00101508 0
51.03 0.992035 0.549344 0.0379888 0.998642 1 1 0.283743 0.999988 0.999313 0.675858 0.00101717 0
51.04 0.992034 0.549332 0.0379962 0.998642 1 1 0.283734 0.999988 0.999351 0.664073 0.00101936 0
51.05 0.992034 0.549324 0.0380048 0.998642 1 1 0.283724 0.999988 0.999387 0.652293 0.00102165 0
51.06 0.992034 0.549319 0.0380147 0.998642 1 1 0.283714 0.999988 0.999421 0.640544 0.00102404 0
51.07 0.992034 0.549319 0.0380258 0.998642 1 1 0.283705 0.999988 0.999452 0.628846 0.00102652 0
51.08 0.992033 0.549324 0.0380382 0.998642 1 1 0.283695 0.999988 0.999482 0.617222 0.00102911 0
51.09 0.992033 0.549332 0.0380519 0.998642 1 1 0.283685 0.999988 0.999509 0.605693 0.00103179 0
51.1 0.992033 0.549345 0.0380669 0.998642 1 1 0.283676 0.999988 0.999535 0.594277 0.00103457 0
51.11 0.992032 0.549363 0.0380833 0.998643 1 1 0.283666 0.999988 0.999559 0.582994 0.00103744 0
51.12 0.992032 0.549385 0.038101 0.998643 1 1 0.283657 0.999988 0.999581 0.571862 0.00104041 0
51.13 0.992032 0.549412 0.0381202 0.998643 1 1 0.283647 0.999988 0.999602 0.560896 0.00104347 0
51.14 0.992032 0.549443 0.0381407 0.998643 1 1 0.283638 0.999988 0.999621 0.550111 0.00104661 0
51.15 0.992031 0.549479 0.0381626 0.998644 1 1 0.283628 0.999988 0.99964 0.539521 0.00104985 0
51.16 0.992031 0.54952 0.0381859 0.998644 1 1 0.283619 0.999988 0.999657 0.529139 0.00105317 0
51.17 0.992031 0.549566 0.0382106 0.998644 1 1 0.28361 0.999988 0.999673 0.518976 0.00105656 0
51.18 0.992031 0.549617 0.0382368 0.998645 1 1 0.283601 0.999988 0.999688 0.509041 0.00106003 0
51.19 0.99203 0.549673 0.0382643 0.998645 1 1 0.283592 0.999988 0.999702 0.499345 0.00106358 0
