51.22 1 0.000795168 0.00530019 0.453961 0.00567073 0.435327 1 0.000978535 3.33903e-05 0.387927 0.000624881 0.251681 0.999989 0.00213717 0.0109881 0.0686588 0.819774 0.00529981 0.999838 0.00357294 0.999449 0.00386813 0.999988 0.0037663 0.999206 0.00375194 0.999999 0.00380906 0.999997 0.00376349 0.998399 0.00377841 0.999992 0.00380049 0.999982 0.00374477 0.999992 0.954127 2.1922e-08 0.999575
51.26 1 0.000787157 0.00558456 0.454979 0.00565625 0.438126 1 0.000962051 3.02379e-05 0.395264 0.000515247 0.268469 0.99999 0.00206058 0.00781683 0.0820931 0.751737 0.00579543 0.999842 0.00355407 0.999086 0.00388549 0.999983 0.0037663 0.999171 0.00374979 0.999999 0.00380851 0.999997 0.00376298 0.998334 0.00377819 0.999993 0.00379997 0.999983 0.00374431 0.999993 0.949857 1.93183e-08 0.999624
51.3 1 0.000779506 0.00586523 0.455878 0.00564376 0.440659 1 0.000946648 2.75366e-05 0.401971 0.000428456 0.284423 0.99999 0.00198466 0.00562349 0.0967194 0.67057 0.0064742 0.999845 0.00353459 0.998497 0.00390792 0.999975 0.00376651 0.999135 0.00374752 0.999999 0.00380796 0.999996 0.00376247 0.998268 0.00377803 0.999993 0.00379943 0.999984 0.00374384 0.999993 0.945322 1.71106e-08 0.999665
51.34 1 0.000772196 0.0061425 0.456672 0.00563318 0.442951 1 0.000932184 2.51956e-05 0.408096 0.000358967 0.299471 0.99999 0.00190861 0.00409161 0.112349 0.580215 0.00740564 0.999848 0.00351447 0.997548 0.00393685 0.999964 0.003767 0.9991 0.00374514 0.999998 0.00380742 0.999996 0.00376195 0.9982 0.00377792 0.999993 0.00379889 0.999984 0.00374335 0.999994 0.940515 1.52279e-08 0.999701
51.38 1 0.000765209 0.00641676 0.457369 0.00562417 0.445023 1 0.000918531 2.31448e-05 0.413681 0.00030277 0.313571 0.99999 0.00183228 0.00301125 0.128768 0.486775 0.00867812 0.999851 0.00349362 0.996025 0.003974 0.999948 0.00376783 0.999063 0.00374265 0.999998 0.00380689 0.999996 0.00376142 0.998131 0.00377787 0.999993 0.00379834 0.999985 0.00374286 0.999994 0.935425 1.36138e-08 0.999733
51.42 1 0.000758529 0.00668836 0.457979 0.00561624 0.446896 1 0.000905577 2.13306e-05 0.418771 0.000256926 0.32671 0.99999 0.00175623 0.00224182 0.145752 0.396923 0.0103993 0.999854 0.00347192 0.993588 0.00402143 0.999923 0.00376913 0.999025 0.00374003 0.999998 0.00380638 0.999996 0.0037609 0.99806 0.00377786 0.999993 0.00379778 0.999985 0.00374235 0.999995 0.930045 1.22228e-08 0.99976
51.46 1 0.000752138 0.00695758 0.45851 0.00560882 0.448588 1 0.000893224 1.97128e-05 0.423403 0.000219258 0.338895 0.99999 0.00168149 0.0016883 0.163078 0.316047 0.0126949 0.999856 0.00344921 0.989709 0.00408164 0.999886 0.00377102 0.998986 0.00373729 0.999997 0.00380589 0.999996 0.00376036 0.997986 0.00377791 0.999993 0.00379721 0.999986 0.00374183 0.999995 0.924364 1.10183e-08 0.999784
51.5 1 0.000746019 0.0072246 0.458971 0.00560136 0.450117 1 0.000881398 1.82616e-05 0.427616 0.000188125 0.350153 0.99999 0.00160925 0.00128592 0.180535 0.247162 0.0157057 0.999858 0.00342524 0.983573 0.00415786 0.99983 0.00377365 0.998945 0.00373442 0.999996 0.00380542 0.999996 0.00375982 0.997909 0.003778 0.999993 0.00379663 0.999986 0.00374129 0.999995 0.918371 9.97086e-09 0.999806
51.54 1 0.000740157 0.0074895 0.459367 0.00559346 0.451497 1 0.000870038 1.69552e-05 0.431445 0.000162265 0.360521 0.99999 0.00154058 0.000990093 0.197927 0.190892 0.0195824 0.99986 0.00339968 0.973975 0.00425451 0.999743 0.00377722 0.998903 0.0037314 0.999996 0.00380499 0.999995 0.00375927 0.997828 0.00377814 0.999993 0.00379603 0.999987 0.00374074 0.999995 0.912055 9.05655e-09 0.999824
51.58 1 0.000734538 0.00775239 0.459705 0.00558498 0.452742 1 0.000859104 1.57774e-05 0.434922 0.000140685 0.370044 0.99999 0.00147625 0.000769713 0.215079 0.146193 0.0244784 0.999861 0.00337201 0.959246 0.00437806 0.999612 0.00378199 0.998862 0.00372821 0.999994 0.00380461 0.999995 0.00375871 0.997743 0.00377833 0.999993 0.00379543 0.999987 0.00374018 0.999996 0.905403 8.25569e-09 0.999841
51.62 1 0.000729147 0.00801361 0.45999 0.00557612 0.453865 1 0.000848567 1.47139e-05 0.438078 0.000122578 0.378772 0.99999 0.00141669 0.000603675 0.231838 0.111453 0.0305399 0.999863 0.00334147 0.937178 0.00453821 0.999414 0.00378829 0.998821 0.00372483 0.999993 0.0038043 0.999995 0.00375815 0.997656 0.00377857 0.999993 0.00379482 0.999987 0.0037396 0.999996 0.898403 7.55185e-09 0.999856
51.66 1 0.000723971 0.00827383 0.460229 0.00556726 0.454878 1 0.000838407 1.37516e-05 0.440941 0.0001073 0.386758 0.99999 0.00136204 0.000477324 0.248079 0.0848512 0.0378926 0.999865 0.003307 0.905099 0.00474952 0.999118 0.00379657 0.998783 0.0037212 0.999991 0.00380407 0.999994 0.00375758 0.997566 0.00377884 0.999993 0.00379419 0.999988 0.003739 0.999996 0.891038 6.93132e-09 0.999869
51.7 1 0.000719 0.00853395 0.460424 0.0055589 0.45579 1 0.00082861 1.2879e-05 0.443535 9.43343e-05 0.394054 0.99999 0.00131219 0.000380253 0.263701 0.0646551 0.0466286 0.999866 0.00326722 0.860241 0.00503368 0.998682 0.00380745 0.998747 0.00371727 0.999989 0.00380395 0.999994 0.00375701 0.997474 0.00377916 0.999993 0.00379355 0.999988 0.00373839 0.999996 0.883295 6.38255e-09 0.99988
51.74 1 0.000714222 0.00879523 0.460581 0.00555161 0.456612 1 0.000819168 1.20856e-05 0.445886 8.32657e-05 0.400713 0.99999 0.00126693 0.000304992 0.278628 0.0493871 0.0567958 0.999868 0.0032205 0.800516 0.00542217 0.998044 0.00382175 0.998714 0.00371295 0.999985 0.00380398 0.999993 0.00375644 0.997379 0.00377951 0.999993 0.0037929 0.999988 0.00373776 0.999996 0.875154 5.89574e-09 0.999891
51.78 1 0.000709627 0.00905919 0.460702 0.00554603 0.457351 1 0.000810073 1.1362e-05 0.448015 7.37572e-05 0.406785 0.99999 0.0012259 0.000246129 0.292807 0.0378544 0.0683909 0.999869 0.0031653 0.7257 0.00595919 0.997123 0.00384057 0.998686 0.00370813 0.99998 0.00380421 0.999993 0.00375588 0.997281 0.0037799 0.999993 0.00379223 0.999988 0.00373712 0.999997 0.866598 5.46256e-09 0.9999
51.82 1 0.000705206 0.00932763 0.460792 0.00554276 0.458016 1 0.00080132 1.06995e-05 0.449942 6.55371e-05 0.412317 0.99999 0.00118872 0.000199691 0.306207 0.0291292 0.081357 0.999869 0.00310051 0.638585 0.00670421 0.995817 0.0038653 0.998662 0.00370266 0.999974 0.00380469 0.999992 0.00375531 0.997179 0.00378031 0.999993 0.00379155 0.999988 0.00373646 0.999997 0.857606 5.07591e-09 0.999909
51.86 1 0.000700952 0.00960277 0.460851 0.00554248 0.458613 1 0.0007929 1.009e-05 0.451685 5.83804e-05 0.417355 0.99999 0.001155 0.000162785 0.318813 0.0225221 0.0955864 0.99987 0.00302603 0.544772 0.00773372 0.993985 0.00389759 0.998643 0.0036964 0.999964 0.00380551 0.99999 0.00375475 0.99707 0.00378074 0.999993 0.00379085 0.999989 0.00373578 0.999997 0.848155 4.72965e-09 0.999916
51.9 1 0.000696856 0.00988706 0.460884 0.0055457 0.459148 1 0.000784808 9.52565e-06 0.453261 5.2107e-05 0.421941 0.99999 0.00112435 0.000133285 0.330626 0.0175115 0.110927 0.99987 0.00294297 0.451351 0.00914212 0.991444 0.00393935 0.99863 0.0036892 0.999951 0.00380676 0.999989 0.00375421 0.996954 0.00378118 0.999993 0.00379014 0.999989 0.00373508 0.999997 0.838221 4.41847e-09 0.999923
51.94 1 0.000692913 0.010183 0.460891 0.00555272 0.459627 1 0.000777036 8.99972e-06 0.454686 4.6576e-05 0.426113 0.99999 0.00109642 0.000109594 0.341658 0.0137022 0.127192 0.99987 0.00285348 0.364832 0.0110415 0.987957 0.0039927 0.998623 0.00368095 0.999932 0.00380856 0.999987 0.00375368 0.996828 0.00378163 0.999993 0.0037894 0.999989 0.00373436 0.999997 0.827779 4.13787e-09 0.999929
51.98 1 0.000689115 0.0104929 0.460875 0.00556353 0.460055 1 0.000769575 8.50667e-06 0.455974 4.16783e-05 0.429909 0.99999 0.00107088 9.0494e-05 0.351931 0.0107962 0.144169 0.999869 0.00276031 0.289487 0.0135596 0.983217 0.00406 0.998622 0.00367156 0.999904 0.00381105 0.999984 0.00375318 0.99669 0.00378208 0.999992 0.00378865 0.999989 0.00373361 0.999997 0.816799 3.884e-09 0.999935
52.02 1 0.000685458 0.0108191 0.460835 0.00557799 0.460437 1 0.000762416 8.0422e-06 0.457136 3.73287e-05 0.433361 0.99999 0.00104746 7.50463e-05 0.361474 0.00856944 0.161631 0.999868 0.00266621 0.226914 0.0168372 0.976833 0.00414388 0.998626 0.00366102 0.999862 0.0038144 0.999981 0.0037527 0.99654 0.00378254 0.999992 0.00378786 0.999989 0.00373283 0.999997 0.805253 3.65363e-09 0.99994
52.06 1 0.000681936 0.0111635 0.460774 0.00559582 0.460776 1 0.000755548 7.60323e-06 0.458186 3.34595e-05 0.436501 0.99999 0.0010259 6.25138e-05 0.37032 0.0068537 0.179345 0.999866 0.00257345 0.176654 0.0210222 0.968322 0.00424749 0.998636 0.00364933 0.9998 0.00381878 0.999976 0.00375227 0.996379 0.00378299 0.999992 0.00378705 0.999989 0.00373201 0.999997 0.793107 3.44402e-09 0.999945
52.1 1 0.000678544 0.0115281 0.460691 0.00561676 0.461076 1 0.000748963 7.18762e-06 0.459133 3.00153e-05 0.439355 0.99999 0.00100602 5.23135e-05 0.378504 0.00552312 0.197089 0.999865 0.00248364 0.13713 0.0262623 0.957098 0.00437474 0.99865 0.00363656 0.999709 0.00382441 0.99997 0.0037519 0.996208 0.00378344 0.999991 0.00378621 0.999989 0.00373116 0.999997 0.780327 3.25286e-09 0.999949
52.14 1 0.000675279 0.0119149 0.460588 0.00564067 0.461341 1 0.000742649 6.79394e-06 0.459988 2.69486e-05 0.44195 0.99999 0.000987617 4.39813e-05 0.386065 0.00448371 0.214655 0.999863 0.0023977 0.106426 0.0326944 0.942476 0.00453069 0.998668 0.00362279 0.999575 0.00383155 0.999962 0.00375159 0.99603 0.00378388 0.999991 0.00378533 0.999989 0.00373027 0.999997 0.766878 3.07818e-09 0.999953
52.18 1 0.000672135 0.0123262 0.460465 0.00566753 0.461574 1 0.000736596 6.42115e-06 0.460758 2.42176e-05 0.444309 0.99999 0.000970549 3.71469e-05 0.393039 0.00366541 0.231859 0.999862 0.00231603 0.0827126 0.0404324 0.923692 0.00472204 0.998688 0.00360812 0.999379 0.0038405 0.999952 0.00375137 0.995848 0.00378429 0.99999 0.00378442 0.999989 0.00372934 0.999997 0.752722 2.9183e-09 0.999957
