0.21 0.992716 0.0025954 0.932954 0.00201741 0.809501 0.00186661 0.98207 0.00328911 0.00020795 0.00147411 0.000210227 0.00152248 0.433632 0.0034453 8.69123e-06 0.00184243 0.00617583 0.00214348 0.178183 0.00333082 0.219075 0.00300256 0.51006 0.00404172 0.250012 0.00261015 0.987034 0.00535866 0.944907 0.00539943 0.161812 0.0022534 0.999254 0.00497063 0.9991 0.00478181 0.222737 0.0138047 0.898606 0.906984 0.317836 0.367796 0.593395 0.303668
0.22 0.99136 0.00258993 0.94056 0.00202752 0.828673 0.00187412 0.978401 0.00327838 0.000346727 0.00147246 0.000306488 0.00151902 0.439162 0.00341698 1.1874e-05 0.00184819 0.00719503 0.00214762 0.174083 0.00331078 0.237095 0.00300526 0.510832 0.0040443 0.276299 0.00262611 0.981419 0.00534126 0.932285 0.00538627 0.186192 0.0022688 0.999027 0.0049771 0.998886 0.00479391 0.215612 0.0145413 0.904064 0.902824 0.317834 0.368171 0.593345 0.303458
0.23 0.989743 0.00258417 0.947947 0.00203775 0.847145 0.00188217 0.974429 0.00326757 0.000571314 0.00147096 0.000440608 0.00151578 0.447534 0.00339073 1.59066e-05 0.00185332 0.00826332 0.00215124 0.170383 0.00329101 0.255378 0.00300909 0.511546 0.00404679 0.301919 0.0026431 0.97375 0.00532139 0.917883 0.00536962 0.210081 0.00228502 0.998743 0.0049812 0.99863 0.00480366 0.208851 0.0153109 0.909175 0.898542 0.317833 0.368544 0.593296 0.303249
0.24 0.987804 0.00257814 0.954945 0.00204811 0.864672 0.00189075 0.970207 0.00325669 0.000930676 0.00146961 0.000625272 0.00151276 0.458418 0.00336657 2.08999e-05 0.00185773 0.00935649 0.00215423 0.167019 0.00327154 0.273744 0.003014 0.512189 0.00404915 0.326511 0.00266113 0.963477 0.00529901 0.901733 0.00534952 0.232891 0.00230199 0.998391 0.00498303 0.998326 0.00481117 0.20244 0.016114 0.913958 0.894143 0.317832 0.368916 0.593247 0.303041
0.25 0.985474 0.00257189 0.961432 0.00205858 0.881068 0.0018998 0.965793 0.00324574 0.00149946 0.00146842 0.000876806 0.00150996 0.471519 0.00334452 2.69426e-05 0.00186137 0.0104465 0.00215653 0.163939 0.00325242 0.29201 0.00301992 0.512751 0.00405135 0.349791 0.00268019 0.95002 0.00527407 0.883939 0.00532604 0.254178 0.00231964 0.997958 0.00498276 0.997967 0.00481661 0.196369 0.0169515 0.918431 0.889631 0.317832 0.369287 0.593199 0.302834
0.26 0.982662 0.00256547 0.967329 0.00206916 0.89621 0.00190929 0.961244 0.00323474 0.0023902 0.00146741 0.00121611 0.00150737 0.486556 0.00332455 3.409e-05 0.00186419 0.0115027 0.00215807 0.161104 0.00323371 0.309996 0.0030268 0.513224 0.00405337 0.371558 0.00270027 0.932826 0.00524651 0.86468 0.00529932 0.273648 0.00233784 0.997431 0.0049806 0.997545 0.00482018 0.190624 0.0178241 0.922613 0.88501 0.317833 0.369656 0.593151 0.302628
0.27 0.97926 0.00255891 0.972595 0.00207986 0.910027 0.00191918 0.956612 0.00322368 0.00377068 0.00146658 0.00166978 0.00150498 0.503259 0.00330663 4.2354e-05 0.00186614 0.0124935 0.00215881 0.158488 0.00321543 0.327531 0.00303455 0.513603 0.00405518 0.391678 0.00272139 0.911472 0.00521622 0.844201 0.00526952 0.291147 0.0023565 0.996792 0.00497677 0.997052 0.00482211 0.185192 0.0187326 0.926522 0.880285 0.317835 0.370024 0.593103 0.302423
0.28 0.975133 0.00255225 0.977223 0.00209066 0.922495 0.00192943 0.951942 0.00321257 0.00588785 0.00146595 0.00227153 0.0015028 0.521367 0.00329071 5.16952e-05 0.00186722 0.0133888 0.00215871 0.156073 0.00319764 0.344459 0.00304311 0.513889 0.00405676 0.41008 0.00274353 0.88577 0.00518308 0.822801 0.00523686 0.306639 0.00237549 0.996025 0.0049715 0.996479 0.00482265 0.18006 0.0196779 0.930175 0.875461 0.317837 0.37039 0.593056 0.302218
0.29 0.970121 0.00254552 0.981231 0.00210158 0.933629 0.00194 0.947269 0.00320141 0.00909976 0.00146554 0.00306382 0.0015008 0.540626 0.00327672 6.20206e-05 0.00186741 0.0141615 0.00215776 0.153848 0.00318037 0.360638 0.00305239 0.514083 0.0040581 0.426739 0.00276669 0.855876 0.00514697 0.800813 0.00520158 0.320177 0.00239471 0.995107 0.00496504 0.995813 0.00482202 0.175214 0.0206609 0.933588 0.870543 0.317839 0.370756 0.593009 0.302015
0.3 0.964025 0.00253873 0.984657 0.00211262 0.943479 0.00195088 0.942617 0.00319018 0.0139158 0.00146536 0.00409986 0.00149899 0.560784 0.00326459 7.31843e-05 0.0018667 0.0147891 0.00215594 0.15181 0.00316367 0.375945 0.0030623 0.514191 0.00405916 0.441664 0.00279084 0.82234 0.00510782 0.778586 0.00516396 0.331876 0.00241404 0.994016 0.00495758 0.995043 0.00482044 0.170641 0.0216826 0.936777 0.865536 0.317843 0.37112 0.592963 0.301813
0.31 0.956614 0.00253188 0.98755 0.00212381 0.952113 0.00196204 0.937997 0.00317887 0.0210427 0.00146548 0.00544586 0.00149735 0.581598 0.00325424 8.49946e-05 0.00186511 0.0152557 0.00215325 0.149961 0.00314758 0.390273 0.00307274 0.514221 0.00405993 0.454888 0.00281592 0.786087 0.0050656 0.756461 0.0051243 0.341892 0.0024334 0.992725 0.00494931 0.994155 0.00481811 0.166328 0.0227439 0.939756 0.860445 0.317847 0.371482 0.592917 0.301611
