16.105 -0.865358 -0.527315 -0.999559 -0.867748 -0.893597 -0.999689 -0.572932 -0.891437 -0.11461 -0.569 0.37125 -0.109851 0.767909 0.375692
16.155 -0.778992 -0.391838 -0.983389 -0.781986 -0.951509 -0.984247 -0.691011 -0.950025 -0.264486 -0.687542 0.225588 -0.259864 0.661459 0.23025
16.205 -0.674471 -0.24723 -0.944301 -0.677999 -0.987246 -0.945866 -0.792986 -0.986472 -0.408198 -0.79006 0.074668 -0.403821 0.539593 0.0794427
16.255 -0.554231 -0.0968595 -0.883206 -0.558211 -0.999975 -0.885442 -0.876481 -0.99993 -0.542397 -0.874166 -0.0779917 -0.538367 0.405152 -0.0732164
16.305 -0.421075 0.055768 -0.801529 -0.425414 -0.9894 -0.804383 -0.93955 -0.990084 -0.663955 -0.937899 -0.228834 -0.660367 0.261269 -0.224169
16.355 -0.278106 0.207096 -0.701171 -0.282703 -0.955767 -0.704578 -0.980722 -0.957164 -0.77004 -0.979775 -0.374343 -0.766976 0.111298 -0.369898
16.405 -0.128656 0.353597 -0.584473 -0.133404 -0.899859 -0.588352 -0.999038 -0.901938 -0.85818 -0.998817 -0.511128 -0.855711 -0.0412682 -0.507006
16.455 0.0237927 0.491858 -0.454153 0.0190048 -0.822981 -0.458415 -0.994072 -0.825692 -0.926319 -0.994581 -0.636001 -0.924504 -0.192872 -0.632298
16.505 0.175687 0.618656 -0.31325 0.17097 -0.726922 -0.317794 -0.965939 -0.730203 -0.97287 -0.967167 -0.746052 -0.971751 -0.339981 -0.742855
16.555 0.323487 0.731036 -0.165046 0.318951 -0.613923 -0.169767 -0.915294 -0.617696 -0.996749 -0.917213 -0.838716 -0.996352 -0.479167 -0.836099
16.605 0.463748 0.82638 -0.0129958 0.459499 -0.486617 -0.0177842 -0.843319 -0.490795 -0.997398 -0.845883 -0.911835 -0.997732 -0.607186 -0.909858
16.655 0.593201 0.902464 0.139357 0.589339 -0.347969 0.134614 -0.75169 -0.352455 -0.974803 -0.75484 -0.963702 -0.97586 -0.721054 -0.962413
16.705 0.708829 0.957517 0.288463 0.705443 -0.201213 0.283874 -0.642543 -0.205901 -0.92949 -0.646205 -0.993111 -0.931246 -0.818118 -0.992538
16.755 0.807939 0.990255 0.430845 0.805108 -0.0497666 0.426519 -0.518421 -0.054549 -0.862516 -0.52251 -0.999375 -0.864929 -0.896116 -0.999533
16.805 0.888219 0.999914 0.563187 0.886009 0.102839 0.559224 -0.382218 0.0980745 -0.77544 -0.386639 -0.982349 -0.778455 -0.95323 -0.983233
16.855 0.9478 0.986271 0.682404 0.946262 0.253048 0.678896 -0.237107 0.248412 -0.670293 -0.241757 -0.942429 -0.673839 -0.988129 -0.944019
16.905 0.985291 0.949643 0.785717 0.984462 0.39736 0.782746 -0.08647 0.392961 -0.549524 -0.0912401 -0.880545 -0.553519 -0.999999 -0.882805
16.955 0.999821 0.890883 0.870719 0.999719 0.532411 0.868354 0.0661819 0.528352 -0.415949 0.0614027 -0.798141 -0.420299 -0.988564 -0.801017
17.005 0.99105 0.811361 0.935429 0.991678 0.655055 0.933726 0.217292 0.651429 -0.27268 0.212614 -0.697135 -0.277285 -0.954091 -0.700561
17.055 0.959182 0.71293 0.978339 0.960525 0.762432 0.977337 0.363337 0.759325 -0.123056 0.358871 -0.579884 -0.127808 -0.897383 -0.583778
17.105 0.904961 0.597885 0.998449 0.906988 0.852041 0.998171 0.500915 0.849525 0.0294351 0.496765 -0.449117 0.0246478 -0.819761 -0.453391
17.155 0.829649 0.468906 0.995289 0.832313 0.921793 0.995742 0.626819 0.919926 0.181241 0.623081 -0.307884 0.176529 -0.723035 -0.312437
17.205 0.735002 0.328998 0.968935 0.738241 0.970063 0.970108 0.738115 0.968889 0.328822 0.734876 -0.159476 0.324296 -0.609458 -0.164202
17.255 0.623227 0.181424 0.919999 0.626965 0.995725 0.921865 0.83221 0.995271 0.468741 0.829545 -0.00735165 0.464505 -0.481678 -0.0121404
