11.505 -0.567706 -0.888536 -0.108287 -0.563757 0.377149 -0.103525 0.771969 0.38158 0.981309 0.775004 0.954871 0.982219 0.699009 0.953438 -1.17347 -2.15604 -1.15647 -2.1248 -1.13946 -2.09355 -1.12246 -2.06231 0.603347 -0.872221 0.594066 -0.858804 0.584785 -0.845387 2.06717 0.473293 2.03383 0.46566 2.00049 0.458027 2.91401 1.58429 2.86462 1.55744 2.81524 1.53059 3.00002 2.21869 2.94646 2.17907 2.89289 2.13946 2.37875 2.27197 2.33387 2.22911 2.289 2.18625 2.24412 2.14338 1.24501 1.75497 1.21961 1.71916 1.1942 1.68335 1.1688 1.64754
11.555 -0.686399 -0.948019 -0.258345 -0.682908 0.231781 -0.253716 0.666217 0.236437 0.940582 0.669781 0.988955 0.942198 0.799714 0.988234 -1.69565 -2.44198 -1.67108 -2.40659 -1.64651 -2.3712 -1.62194 -2.33581 0.0722015 -1.2668 0.0710908 -1.24731 0.0699802 -1.22783 1.64484 0.0679116 1.61832 0.0668164 1.59179 0.0657212 2.6889 1.2636 2.64333 1.24219 2.59777 1.22077 3.0055 2.04921 2.95184 2.01262 2.89817 1.97603 2.59009 2.27779 2.54122 2.23482 2.49236 2.19184 2.4435 2.14887 1.58405 1.91273 1.55173 1.8737 1.51941 1.83467 1.48709 1.79564
11.605 -0.789095 -0.985409 -0.402382 -0.786144 0.0810105 -0.397993 0.544939 0.0857828 0.877935 0.548948 0.999992 0.880218 0.881782 1 -2.17832 -2.671 -2.14675 -2.63229 -2.11519 -2.59359 -2.08362 -2.55488 -0.460627 -1.63186 -0.453541 -1.60675 -0.446456 -1.58165 1.18418 -0.339052 1.16508 -0.333584 1.14599 -0.328116 2.40113 0.913466 2.36044 0.897986 2.31975 0.882505 2.94093 1.83198 2.88842 1.79927 2.83591 1.76656 2.74106 2.23052 2.68935 2.18844 2.63764 2.14636 2.58593 2.10428 1.88618 2.02592 1.84769 1.98458 1.8092 1.94324 1.77072 1.9019
11.655 -0.873401 -0.999834 -0.537041 -0.871058 -0.0716477 -0.532995 0.410961 -0.0668702 0.794828 0.415322 0.987723 0.797725 0.9433 0.98846 -2.61022 -2.83777 -2.57239 -2.79665 -2.53457 -2.75553 -2.49674 -2.71441 -0.982721 -1.95888 -0.967604 -1.92875 -0.952487 -1.89862 0.695922 -0.738114 0.684699 -0.72621 0.673476 -0.714307 2.05741 0.542042 2.02254 0.532856 1.98767 0.52367 2.80783 1.57205 2.7577 1.54398 2.70756 1.51591 2.82816 2.13127 2.7748 2.09107 2.72145 2.05086 2.6681 2.01065 2.14435 2.09189 2.10059 2.0492 2.05684 2.00652 2.01308 1.96383
11.705 -0.937352 -0.990958 -0.659185 -0.935673 -0.222636 -0.655576 0.267405 -0.217965 0.693197 0.272016 0.952436 0.696641 0.982835 0.953884 -2.98129 -2.93841 -2.93808 -2.89583 -2.89488 -2.85325 -2.85168 -2.81067 -1.48191 -2.24026 -1.45912 -2.20579 -1.43632 -2.17133 0.191445 -1.11997 0.188358 -1.10191 0.18527 -1.08385 1.66573 0.157985 1.6375 0.155308 1.60927 0.152631 2.60929 1.27548 2.5627 1.25271 2.51611 1.22993 2.84934 1.98236 2.79559 1.94496 2.74184 1.90756 2.68808 1.87016 2.35254 2.10911 2.30454 2.06607 2.25653 2.02303 2.20853 1.98
11.755 -0.979459 -0.958987 -0.765966 -0.978482 -0.368436 -0.762879 0.117618 -0.36398 0.575411 0.122372 0.894952 0.579321 0.999464 0.897078 -3.28287 -2.97058 -3.2353 -2.92753 -3.18773 -2.88448 -3.14016 -2.84143 -1.94657 -2.46942 -1.91662 -2.43143 -1.88668 -2.39345 -0.317493 -1.47573 -0.312373 -1.45193 -0.307253 -1.42813 1.23523 -0.229753 1.2143 -0.22586 1.19337 -0.221966 2.34994 0.949188 2.30798 0.932241 2.26602 0.915293 2.80412 1.78724 2.75122 1.75352 2.69832 1.7198 2.64542 1.68609 2.50591 2.07717 2.45478 2.03479 2.40364 1.9924 2.35251 1.95002
11.805 -0.998739 -0.904667 -0.854896 -0.998487 -0.505649 -0.852402 -0.034911 -0.501512 0.444215 -0.0301246 0.816611 0.448501 0.992801 0.819366 -3.50795 -2.93351 -3.45712 -2.891 -3.40629 -2.84849 -3.35545 -2.80598 -2.36586 -2.64104 -2.32946 -2.60041 -2.29307 -2.55978 -0.819033 -1.7971 -0.805824 -1.76812 -0.792615 -1.73914 0.775949 -0.612137 0.762799 -0.601764 0.749649 -0.59139 2.03582 0.600776 1.99947 0.590049 1.96312 0.579323 2.69355 1.55047 2.64274 1.52122 2.59193 1.49197 2.54111 1.46272 2.60088 1.99683 2.5478 1.95609 2.49473 1.91534 2.44166 1.8746
11.855 -0.994743 -0.829264 -0.923903 -0.995222 -0.631079 -0.92206 -0.186626 -0.627357 0.302667 -0.181919 0.719239 0.307228 0.963001 0.722558 -3.65128 -2.82807 -3.59837 -2.78709 -3.54546 -2.74611 -3.49255 -2.70513 -2.73001 -2.7511 -2.68802 -2.70878 -2.64602 -2.66646 -1.30148 -2.07659 -1.2805 -2.0431 -1.25951 -2.00961 0.298582 -0.980256 0.293522 -0.963643 0.288462 -0.947031 1.67426 0.238363 1.64437 0.234107 1.61447 0.229851 2.52021 1.27757 2.47267 1.25347 2.42512 1.22936 2.37758 1.20526 2.63523 1.86995 2.58146 1.8318 2.52769 1.79364 2.47391 1.75548
11.905 -0.967565 -0.734535 -0.971379 -0.968764 -0.741801 -0.97023 -0.333992 -0.738581 0.154065 -0.329474 0.605105 0.158795 0.910757 0.608911 -3.70952 -2.65673 -3.65576 -2.61823 -3.60201 -2.57973 -3.54825 -2.54123 -3.03054 -2.79705 -2.98392 -2.75402 -2.93731 -2.711 -1.75361 -2.30768 -1.72532 -2.27046 -1.69704 -2.23324 -0.185744 -1.32553 -0.182596 -1.30307 -0.179448 -1.2806 1.27368 -0.129605 1.25094 -0.127291 1.2282 -0.124977 2.28814 0.974892 2.24497 0.9565 2.2018 0.938109 2.15864 0.919717 2.60817 1.6995 2.55495 1.66482 2.50173 1.63014 2.44851 1.59546
11.955 -0.917838 -0.622687 -0.996216 -0.919729 -0.835235 -0.995789 -0.473573 -0.832592 0.00187293 -0.46935 0.476869 0.00666185 0.837289 0.481073 -3.6813 -2.42347 -3.62796 -2.38836 -3.57461 -2.35324 -3.52126 -2.31812 -3.26045 -2.77782 -3.21029 -2.73509 -3.16014 -2.69236 -2.16486 -2.48499 -2.12995 -2.44491 -2.09503 -2.40484 -0.66574 -1.63991 -0.654458 -1.61212 -0.643176 -1.58433 0.843417 -0.494553 0.828358 -0.485723 0.813299 -0.476893 2.00273 0.649496 1.96495 0.637243 1.92717 0.62499 1.88939 0.612737 2.52033 1.48943 2.4689 1.45904 2.41747 1.42865 2.36604 1.39826
