1.73 0.996476 0.982442 0.996556 0.984687 0.997352 0.982466 0.997636 0.982405 0.997951 0.984308 0.998298 0.98247 0.99809 0.982523 0.998472 0.984426 0.998306 0.982627 0.997694 0.982591 0.997935 0.984528 0.997082 0.982721 0.996167 0.982483 0.995668 0.984516 0.993489 0.982658 0.993564 0.982079 0.989956 0.984264 0.987064 0.981979 0.695882 0.182507 0.738178 0.165322
1.77 0.996428 0.982996 0.99654 0.985173 0.997321 0.983017 0.997586 0.982952 0.99791 0.984799 0.998251 0.983013 0.998037 0.983054 0.998422 0.984904 0.998248 0.983154 0.997622 0.983106 0.997863 0.984991 0.996979 0.983231 0.996041 0.982983 0.995513 0.984965 0.993252 0.983154 0.99335 0.982571 0.989579 0.984706 0.98657 0.982481 0.694639 0.18654 0.73751 0.167289
1.81 0.996382 0.983497 0.996525 0.985613 0.997291 0.983517 0.997536 0.983447 0.99787 0.985244 0.998205 0.983505 0.997984 0.983536 0.998372 0.985337 0.99819 0.983631 0.99755 0.983573 0.997791 0.98541 0.996875 0.983693 0.995915 0.983437 0.995356 0.985372 0.993015 0.983604 0.993136 0.983016 0.989201 0.985106 0.986075 0.982936 0.693678 0.190511 0.73711 0.169157
1.85 0.996341 0.983952 0.996511 0.986012 0.997262 0.983971 0.997487 0.983896 0.997832 0.985648 0.99816 0.983952 0.997932 0.983974 0.998323 0.98573 0.998132 0.984065 0.997478 0.983998 0.997717 0.985792 0.996771 0.984114 0.995789 0.983848 0.995199 0.985741 0.992777 0.984012 0.992921 0.983421 0.988821 0.98547 0.985579 0.983349 0.692952 0.194433 0.736926 0.17094
1.89 0.996304 0.984365 0.996497 0.986374 0.997234 0.984383 0.997439 0.984305 0.997796 0.986015 0.998116 0.984359 0.997879 0.984372 0.998273 0.986088 0.998074 0.98446 0.997406 0.984384 0.997644 0.986139 0.996666 0.984497 0.995663 0.984223 0.995041 0.986077 0.992538 0.984384 0.992705 0.983788 0.988441 0.9858 0.985081 0.983725 0.692421 0.198317 0.736916 0.172648
1.93 0.996272 0.984742 0.996484 0.986705 0.997208 0.984759 0.997392 0.984678 0.997761 0.98635 0.998073 0.984729 0.997827 0.984735 0.998225 0.986414 0.998016 0.98482 0.997335 0.984736 0.99757 0.986455 0.996561 0.984845 0.995536 0.984564 0.994882 0.986384 0.992298 0.984723 0.99249 0.984122 0.98806 0.986101 0.984584 0.984067 0.692053 0.202171 0.737043 0.174292
1.97 0.996244 0.985086 0.996472 0.987006 0.997183 0.985102 0.997346 0.985018 0.997728 0.986655 0.998031 0.985067 0.997775 0.985066 0.998177 0.986712 0.997958 0.985148 0.997264 0.985057 0.997496 0.986743 0.996455 0.985164 0.995411 0.984874 0.994723 0.986663 0.992058 0.985032 0.992274 0.984426 0.987679 0.986375 0.984087 0.984379 0.691823 0.206003 0.737278 0.17588
2.01 0.996221 0.9854 0.99646 0.987281 0.997159 0.985415 0.9973 0.985329 0.997696 0.986934 0.997991 0.985376 0.997724 0.985369 0.998129 0.986984 0.9979 0.985449 0.997193 0.985351 0.997421 0.987007 0.996349 0.985455 0.995285 0.985158 0.994563 0.986918 0.991818 0.985314 0.992059 0.984703 0.987299 0.986625 0.983591 0.984663 0.691712 0.209819 0.737596 0.177418
2.05 0.996202 0.985687 0.996449 0.987533 0.997136 0.985702 0.997256 0.985613 0.997667 0.987189 0.997952 0.985658 0.997673 0.985646 0.998083 0.987232 0.997843 0.985724 0.997123 0.985619 0.997347 0.987248 0.996243 0.985721 0.99516 0.985417 0.994403 0.987151 0.991577 0.985572 0.991844 0.984955 0.98692 0.986854 0.983096 0.984923 0.691703 0.213622 0.737977 0.178913
2.09 0.996189 0.98595 0.996438 0.987764 0.997115 0.985965 0.997214 0.985874 0.997639 0.987422 0.997915 0.985917 0.997622 0.9859 0.998037 0.98746 0.997786 0.985975 0.997053 0.985865 0.997272 0.987469 0.996137 0.985965 0.995036 0.985654 0.994243 0.987365 0.991338 0.985808 0.99163 0.985185 0.986541 0.987062 0.982604 0.985161 0.691785 0.217418 0.738402 0.18037
2.13 0.99618 0.986192 0.996428 0.987975 0.997095 0.986206 0.997172 0.986113 0.997613 0.987637 0.997879 0.986155 0.997572 0.986133 0.997993 0.987669 0.99773 0.986206 0.996983 0.98609 0.997198 0.987672 0.996031 0.986189 0.994913 0.985871 0.994083 0.98756 0.991098 0.986025 0.991417 0.985395 0.986164 0.987253 0.982113 0.985378 0.691949 0.221208 0.738858 0.181793
2.17 0.996177 0.986414 0.996418 0.98817 0.997076 0.986428 0.997133 0.986333 0.997589 0.987833 0.997845 0.986373 0.997523 0.986347 0.997949 0.987861 0.997674 0.986418 0.996915 0.986297 0.997124 0.987858 0.995925 0.986394 0.99479 0.986069 0.993923 0.987739 0.990859 0.986223 0.991205 0.985587 0.985788 0.987427 0.981625 0.985577 0.692188 0.224995 0.739331 0.183187
