-0.021427 -0.0464275 -0.0341129 -0.0394259 -0.0573247 0.000722491 0.0766082 0.0348259 -0.00986573 -0.0149381 -0.00821982 -0.00221355 0.000450453 0.000868171 0.00049368 0.000124753 -3.74768e-05 -5.66927e-05 -2.64495e-05 -3.14291e-06 4.66536e-06 3.03886e-06 6.8302e-07
-0.0237421 -0.0503882 -0.0372966 -0.0426669 -0.061214 -0.000682099 0.0816297 0.0391849 -0.00986551 -0.016126 -0.00916077 -0.00262015 0.000399253 0.000942579 0.000565345 0.000156739 -3.44399e-05 -6.25548e-05 -3.1875e-05 -4.86685e-06 4.86289e-06 3.71982e-06 8.92441e-07
-0.0262031 -0.0545303 -0.0406394 -0.0460514 -0.0652374 -0.00223668 0.0867708 0.0438055 -0.00978762 -0.0173366 -0.010155 -0.00306817 0.000325328 0.00104113 0.000620497 0.000197951 -2.81575e-05 -6.89906e-05 -3.7975e-05 -7.11788e-06 5.08636e-06 4.36976e-06 1.20619e-06
-0.0288146 -0.058857 -0.0441444 -0.0495829 -0.0693984 -0.0039427 0.0920318 0.0486889 -0.00962845 -0.0185706 -0.0111988 -0.00355316 0.000243839 0.00110272 0.00071139 0.00023604 -2.13717e-05 -7.50191e-05 -4.42029e-05 -9.61403e-06 5.03935e-06 5.09121e-06 1.60706e-06
-0.0315812 -0.0633717 -0.0478149 -0.0532646 -0.0737007 -0.0058016 0.0974129 0.0538364 -0.00938522 -0.0198226 -0.0122939 -0.00407937 0.000141743 0.00116796 0.000802395 0.000279922 -1.2128e-05 -8.11246e-05 -5.08469e-05 -1.26827e-05 4.92832e-06 5.82457e-06 2.06251e-06
-0.0345074 -0.0680776 -0.0516542 -0.0571 -0.0781479 -0.00781454 0.102914 0.0592491 -0.00905463 -0.0210907 -0.0134392 -0.00464738 1.86944e-05 0.00123357 0.000895418 0.000329455 -6.40327e-07 -8.67299e-05 -5.85307e-05 -1.61308e-05 4.80905e-06 6.66953e-06 2.4833e-06
-0.0375977 -0.0729779 -0.0556656 -0.0610926 -0.0827431 -0.0099828 0.108536 0.0649278 -0.00863335 -0.0223722 -0.014634 -0.00525774 -0.000125805 0.00129694 0.000991726 0.000384087 1.34639e-05 -9.19377e-05 -6.6377e-05 -2.01194e-05 4.34466e-06 7.35065e-06 3.12779e-06
-0.0408565 -0.0780759 -0.0598525 -0.0652456 -0.0874898 -0.0123073 0.114278 0.0708736 -0.00811834 -0.0236649 -0.0158772 -0.0059112 -0.000292516 0.0013567 0.00109145 0.000443988 3.04787e-05 -9.68368e-05 -7.457e-05 -2.46676e-05 3.3679e-06 8.5565e-06 3.61462e-06
-0.0442883 -0.0833744 -0.0642182 -0.0695625 -0.0923908 -0.014789 0.12014 0.0770871 -0.00750656 -0.0249658 -0.0171681 -0.00660805 -0.000482522 0.00141169 0.00119475 0.0005091 5.03798e-05 -0.000100771 -8.34586e-05 -2.97317e-05 2.27595e-06 9.51451e-06 4.33034e-06
-0.0478971 -0.0888763 -0.0687659 -0.0740464 -0.0974488 -0.0174286 0.12612 0.0835683 -0.00679462 -0.0262725 -0.0185056 -0.0073489 -0.000696619 0.00146085 0.00130135 0.000579494 7.36219e-05 -0.000103995 -9.27798e-05 -3.54621e-05 1.14782e-06 1.02982e-05 5.12515e-06
-0.051687 -0.0945839 -0.0734986 -0.0787003 -0.102666 -0.0202266 0.132217 0.0903175 -0.0059794 -0.0275821 -0.0198887 -0.00813409 -0.000936015 0.00150356 0.00141104 0.000655078 0.000100296 -0.000106246 -0.000102459 -4.16875e-05 -3.66297e-07 1.0919e-05 6.11188e-06
-0.0556615 -0.1005 -0.0784192 -0.0835269 -0.108045 -0.0231836 0.13843 0.0973341 -0.00505764 -0.0288916 -0.0213161 -0.00896402 -0.00120147 0.00153842 0.0015241 0.000735692 0.000130538 -0.000107313 -0.000112455 -4.85847e-05 -2.2737e-06 1.16534e-05 7.09845e-06
-0.059824 -0.106625 -0.0835304 -0.0885288 -0.113587 -0.0262995 0.144756 0.104617 -0.00402611 -0.030198 -0.0227866 -0.00983897 -0.00149396 0.00156544 0.00163853 0.000822336 0.000164509 -0.000107077 -0.000122947 -5.59512e-05 -4.57119e-06 1.22799e-05 8.22745e-06
-0.0641774 -0.112962 -0.0888345 -0.0937082 -0.119294 -0.0295741 0.151191 0.112165 -0.0028813 -0.0314983 -0.024299 -0.010759 -0.00181439 0.00158304 0.00175545 0.000913978 0.000202362 -0.000105317 -0.000133275 -6.43611e-05 -7.0769e-06 1.26852e-05 9.46415e-06
-0.0687242 -0.119511 -0.0943336 -0.0990671 -0.125165 -0.0330072 0.157732 0.119976 -0.00162006 -0.0327892 -0.0258515 -0.0117246 -0.00216357 0.00159054 0.00187397 0.00101101 0.000244351 -0.000101974 -0.000143859 -7.32313e-05 -1.02104e-05 1.31177e-05 1.07615e-05
-0.0734665 -0.126273 -0.100029 -0.104607 -0.131202 -0.036598 0.164374 0.128048 -0.000238976 -0.034067 -0.0274428 -0.0127353 -0.00254265 0.00158733 0.00199369 0.00111331 0.000290671 -9.7038e-05 -0.000154384 -8.26746e-05 -1.39933e-05 1.37346e-05 1.17655e-05
-0.0784056 -0.133248 -0.105923 -0.110329 -0.137405 -0.0403453 0.171112 0.136375 0.00126518 -0.0353287 -0.0290698 -0.0137923 -0.00295198 0.00157233 0.00211426 0.00122076 0.000341372 -9.01991e-05 -0.000164701 -9.29073e-05 -1.814e-05 1.38645e-05 1.32117e-05
-0.0835426 -0.140434 -0.112016 -0.116233 -0.143772 -0.0442479 0.177941 0.144956 0.00289574 -0.0365691 -0.0307337 -0.0148933 -0.00339274 0.00154477 0.00223496 0.00133348 0.000396564 -8.10876e-05 -0.000175085 -0.000103702 -2.28779e-05 1.3891e-05 1.47181e-05
-0.0888776 -0.147832 -0.118307 -0.122321 -0.150302 -0.0483038 0.184853 0.153783 0.00465575 -0.0377852 -0.0324304 -0.0160395 -0.00386558 0.00150375 0.00235563 0.00145104 0.00045655 -6.9782e-05 -0.000185187 -0.000115091 -2.81982e-05 1.3634e-05 1.63212e-05
-0.0944103 -0.155439 -0.124798 -0.128591 -0.156993 -0.052511 0.191841 0.162852 0.00654831 -0.0389731 -0.0341574 -0.0172306 -0.00437121 0.0014485 0.0024756 0.00157349 0.000521306 -5.60223e-05 -0.000194922 -0.000127151 -3.40507e-05 1.31412e-05 1.79041e-05
-0.10014 -0.163252 -0.131487 -0.135043 -0.163844 -0.0568667 0.198898 0.172156 0.00857644 -0.0401286 -0.0359127 -0.0184662 -0.00491015 0.00137822 0.00259376 0.00170123 0.000590917 -3.97869e-05 -0.000204107 -0.000139892 -4.0543e-05 1.24635e-05 1.9471e-05
-0.106064 -0.171269 -0.138374 -0.141675 -0.17085 -0.061368 0.206015 0.181687 0.0107426 -0.041247 -0.0376936 -0.0197456 -0.00548325 0.00129186 0.00271045 0.00183337 0.0006656 -2.04953e-05 -0.000213147 -0.000153223 -4.7601e-05 1.15359e-05 2.10856e-05
-0.11218 -0.179485 -0.145455 -0.148486 -0.178009 -0.0660115 0.213182 0.191437 0.0130494 -0.0423242 -0.0394974 -0.0210682 -0.00609106 0.00118859 0.00282514 0.00196949 0.000745439 1.34253e-06 -0.000220535 -0.000167597 -5.52665e-05 1.02153e-05 2.27165e-05
-0.118486 -0.187897 -0.152729 -0.155472 -0.185316 -0.0707934 0.22039 0.201395 0.0154991 -0.0433553 -0.0413214 -0.0224332 -0.00673403 0.00106767 0.00293669 0.00211004 0.000830503 2.65336e-05 -0.000228175 -0.000181416 -6.40135e-05 8.64082e-06 2.42064e-05
-0.124976 -0.196498 -0.160193 -0.162631 -0.192766 -0.0757091 0.227628 0.211553 0.0180936 -0.0443358 -0.0431623 -0.0238399 -0.00741266 0.000928207 0.00304473 0.00225455 0.000920744 5.5076e-05 -0.000234847 -0.000195882 -7.33583e-05 6.54975e-06 2.59111e-05
-0.131648 -0.205283 -0.167844 -0.169959 -0.200354 -0.0807541 0.234884 0.221897 0.0208346 -0.0452611 -0.045017 -0.025287 -0.00812737 0.000769379 0.00314843 0.00240301 0.0010163 8.7017e-05 -0.00024057 -0.000210747 -8.34103e-05 4.138e-06 2.73587e-05
-0.138494 -0.214245 -0.175675 -0.177451 -0.208074 -0.085925 0.242151 0.232417 0.0237231 -0.0461264 -0.0468822 -0.0267735 -0.00887858 0.00059042 0.00324719 0.00255502 0.00111716 0.000122461 -0.000244853 -0.000226287 -9.40459e-05 1.17507e-06 2.88531e-05
